degree,essay_text_len,clevel,gen,sgroup,test_preparation
71,0,Expert Level,Male,ClassE,0
99,0,Beginner Level,Male,ClassE,1
62,0,Intermediate Level,Male,ClassA,0
45,456,Intermediate Level,Male,ClassA,0
65,0,Beginner Level,Male,ClassA,0
57,0,Intermediate Level,Male,ClassA,0
55,0,Beginner Level,Male,ClassA,0
47,0,Beginner Level,Male,ClassA,0
66,664,Intermediate Level,Male,ClassA,0
85,0,Intermediate Level,Male,ClassA,1
59,595,Expert Level,Male,ClassA,0
52,0,Beginner Level,Male,ClassA,0
75,754,Intermediate Level,Male,ClassA,0
81,0,Intermediate Level,Male,ClassA,1
63,637,Beginner Level,Male,ClassA,0
67,0,Intermediate Level,Male,ClassA,0
51,516,Beginner Level,Male,ClassA,0
55,0,Beginner Level,Male,ClassA,0
69,0,Intermediate Level,Male,ClassA,0
38,384,Intermediate Level,Male,ClassA,0
70,707,Expert Level,Male,ClassA,0
56,0,Beginner Level,Male,ClassA,0
72,723,Intermediate Level,Female,ClassB,0
77,0,Intermediate Level,Female,ClassB,0
53,532,Beginner Level,Female,ClassB,0
82,824,Intermediate Level,Female,ClassB,1
83,0,Beginner Level,Female,ClassB,1
84,843,Beginner Level,Female,ClassB,1
99,0,Intermediate Level,Female,ClassB,1
55,0,Intermediate Level,Female,ClassB,0
77,774,Expert Level,Female,ClassB,0
76,766,Beginner Level,Female,ClassB,0
56,0,Intermediate Level,Male,ClassB,0
54,0,Intermediate Level,Male,ClassB,0
53,0,Beginner Level,Male,ClassB,0
75,0,Intermediate Level,Male,ClassB,0
88,885,Beginner Level,Male,ClassB,1
88,0,Beginner Level,Male,ClassB,1
40,0,Intermediate Level,Male,ClassB,0
50,0,Intermediate Level,Male,ClassB,0
78,0,Expert Level,Male,ClassB,0
53,533,Beginner Level,Male,ClassB,0
72,724,Intermediate Level,Female,ClassE,0
89,0,Intermediate Level,Female,ClassE,1
81,815,Beginner Level,Female,ClassE,1
77,0,Intermediate Level,Female,ClassE,0
78,785,Beginner Level,Female,ClassE,0
82,826,Beginner Level,Female,ClassE,1
79,792,Intermediate Level,Female,ClassE,0
91,916,Intermediate Level,Female,ClassE,1
81,0,Expert Level,Female,ClassE,1
84,847,Beginner Level,Female,ClassE,1
63,0,Intermediate Level,Male,ClassD,0
62,626,Intermediate Level,Male,ClassD,0
85,855,Beginner Level,Male,ClassD,1
81,817,Intermediate Level,Male,ClassD,1
77,0,Beginner Level,Male,ClassD,0
62,624,Beginner Level,Male,ClassD,0
83,836,Intermediate Level,Male,ClassD,1
56,563,Intermediate Level,Male,ClassD,0
69,696,Expert Level,Male,ClassD,0
88,0,Beginner Level,Male,ClassD,1
79,797,Intermediate Level,Male,ClassE,0
75,0,Intermediate Level,Male,ClassE,0
77,0,Beginner Level,Male,ClassE,0
89,895,Intermediate Level,Male,ClassE,1
76,0,Beginner Level,Male,ClassE,0
72,723,Beginner Level,Male,ClassE,0
78,783,Intermediate Level,Male,ClassE,0
83,0,Intermediate Level,Male,ClassE,1
89,893,Expert Level,Male,ClassE,1
74,746,Beginner Level,Male,ClassE,0
65,655,Intermediate Level,Male,ClassA,0
55,0,Intermediate Level,Male,ClassA,0
32,323,Beginner Level,Male,ClassA,0
79,796,Intermediate Level,Male,ClassA,0
40,404,Beginner Level,Male,ClassA,0
55,0,Beginner Level,Male,ClassA,0
83,834,Intermediate Level,Male,ClassA,1
70,707,Intermediate Level,Male,ClassA,0
66,662,Expert Level,Male,ClassA,0
50,0,Beginner Level,Male,ClassA,0
62,622,Intermediate Level,Male,ClassA,0
59,0,Intermediate Level,Male,ClassA,0
59,594,Beginner Level,Male,ClassA,0
54,0,Intermediate Level,Male,ClassA,0
66,0,Beginner Level,Male,ClassA,0
48,483,Beginner Level,Male,ClassA,0
66,665,Intermediate Level,Male,ClassA,0
70,703,Intermediate Level,Male,ClassA,0
59,0,Expert Level,Male,ClassA,0
80,806,Beginner Level,Male,ClassA,0
86,864,Intermediate Level,Male,ClassB,1
85,856,Intermediate Level,Male,ClassB,1
41,415,Beginner Level,Male,ClassB,0
75,755,Intermediate Level,Male,ClassB,0
80,803,Beginner Level,Male,ClassB,0
74,745,Beginner Level,Male,ClassB,0
84,843,Intermediate Level,Male,ClassB,1
70,703,Intermediate Level,Male,ClassB,0
72,724,Expert Level,Male,ClassB,0
75,0,Beginner Level,Male,ClassB,0
86,864,Intermediate Level,Female,ClassC,1
68,685,Intermediate Level,Female,ClassC,0
60,606,Beginner Level,Female,ClassC,0
69,694,Intermediate Level,Female,ClassC,0
64,0,Beginner Level,Female,ClassC,0
66,662,Beginner Level,Female,ClassC,0
60,602,Intermediate Level,Female,ClassC,0
87,876,Intermediate Level,Female,ClassC,1
61,614,Expert Level,Female,ClassC,0
85,855,Beginner Level,Female,ClassC,1
82,826,Intermediate Level,Female,ClassD,1
72,0,Intermediate Level,Female,ClassD,0
53,534,Beginner Level,Female,ClassD,0
73,0,Intermediate Level,Female,ClassD,0
75,752,Beginner Level,Female,ClassD,0
63,0,Beginner Level,Female,ClassD,0
53,0,Intermediate Level,Female,ClassD,0
63,0,Intermediate Level,Female,ClassD,0
65,653,Expert Level,Female,ClassD,0
78,786,Beginner Level,Female,ClassD,0
73,732,Intermediate Level,Male,ClassD,0
70,0,Intermediate Level,Male,ClassD,0
84,845,Beginner Level,Male,ClassD,1
64,642,Intermediate Level,Male,ClassD,0
89,0,Beginner Level,Male,ClassD,1
63,635,Beginner Level,Male,ClassD,0
78,786,Intermediate Level,Male,ClassD,0
66,0,Intermediate Level,Male,ClassD,0
60,0,Expert Level,Male,ClassD,0
57,0,Beginner Level,Male,ClassD,0
69,692,Intermediate Level,Female,ClassD,0
72,722,Intermediate Level,Female,ClassD,0
62,625,Beginner Level,Female,ClassD,0
72,726,Intermediate Level,Female,ClassD,0
53,536,Beginner Level,Female,ClassD,0
89,892,Beginner Level,Female,ClassD,1
51,512,Intermediate Level,Female,ClassD,0
56,562,Intermediate Level,Female,ClassD,0
50,0,Expert Level,Female,ClassD,0
60,602,Beginner Level,Female,ClassD,0
87,874,Intermediate Level,Male,ClassC,1
69,694,Intermediate Level,Male,ClassC,0
65,654,Beginner Level,Male,ClassC,0
87,873,Intermediate Level,Male,ClassC,1
65,0,Beginner Level,Male,ClassC,0
87,0,Beginner Level,Male,ClassC,1
87,0,Intermediate Level,Male,ClassC,1
67,674,Intermediate Level,Male,ClassC,0
63,632,Expert Level,Male,ClassC,0
73,734,Beginner Level,Male,ClassC,0
95,952,Intermediate Level,Male,ClassE,1
89,896,Intermediate Level,Male,ClassE,1
92,0,Beginner Level,Male,ClassE,1
99,0,Intermediate Level,Male,ClassE,1
97,977,Beginner Level,Male,ClassE,1
87,874,Beginner Level,Male,ClassE,1
87,874,Intermediate Level,Male,ClassE,1
76,765,Intermediate Level,Male,ClassE,0
99,997,Expert Level,Male,ClassE,1
83,836,Beginner Level,Male,ClassE,1
57,572,Intermediate Level,Male,ClassB,0
87,876,Intermediate Level,Male,ClassB,1
76,766,Beginner Level,Male,ClassB,0
40,0,Intermediate Level,Male,ClassB,0
87,876,Beginner Level,Male,ClassB,1
81,817,Beginner Level,Male,ClassB,1
70,703,Intermediate Level,Male,ClassB,0
47,0,Intermediate Level,Male,ClassB,0
85,0,Expert Level,Male,ClassB,1
79,0,Beginner Level,Male,ClassB,0
77,775,Intermediate Level,Male,ClassB,0
70,0,Intermediate Level,Male,ClassB,0
89,896,Beginner Level,Male,ClassB,1
76,763,Intermediate Level,Male,ClassB,0
71,0,Beginner Level,Male,ClassB,0
99,994,Beginner Level,Male,ClassB,1
75,752,Intermediate Level,Male,ClassB,0
52,0,Intermediate Level,Male,ClassB,0
73,734,Expert Level,Male,ClassB,0
75,754,Beginner Level,Male,ClassB,0
73,734,Intermediate Level,Male,ClassB,0
55,0,Intermediate Level,Male,ClassB,0
92,925,Beginner Level,Male,ClassB,1
49,497,Intermediate Level,Male,ClassB,0
76,767,Beginner Level,Male,ClassB,0
76,767,Beginner Level,Male,ClassB,0
59,594,Intermediate Level,Male,ClassB,0
80,0,Intermediate Level,Male,ClassB,0
96,967,Expert Level,Male,ClassB,1
84,844,Beginner Level,Male,ClassB,1
88,883,Intermediate Level,Female,ClassE,1
94,943,Intermediate Level,Female,ClassE,1
71,0,Beginner Level,Female,ClassE,0
89,0,Intermediate Level,Female,ClassE,1
76,766,Beginner Level,Female,ClassE,0
74,0,Beginner Level,Female,ClassE,0
72,0,Intermediate Level,Female,ClassE,0
87,875,Intermediate Level,Female,ClassE,1
93,0,Expert Level,Female,ClassE,1
86,867,Beginner Level,Female,ClassE,1
76,0,Intermediate Level,Male,ClassE,0
79,794,Intermediate Level,Male,ClassE,0
79,0,Beginner Level,Male,ClassE,0
70,707,Intermediate Level,Male,ClassE,0
83,0,Beginner Level,Male,ClassE,1
87,875,Beginner Level,Male,ClassE,1
98,0,Intermediate Level,Male,ClassE,1
99,0,Intermediate Level,Male,ClassE,1
86,863,Expert Level,Male,ClassE,1
85,855,Beginner Level,Male,ClassE,1
87,877,Intermediate Level,Male,ClassA,1
65,652,Intermediate Level,Male,ClassA,0
80,0,Beginner Level,Male,ClassA,0
54,546,Intermediate Level,Male,ClassA,0
89,893,Beginner Level,Male,ClassA,1
57,0,Beginner Level,Male,ClassA,0
65,0,Intermediate Level,Male,ClassA,0
45,452,Intermediate Level,Male,ClassA,0
67,0,Expert Level,Male,ClassA,0
87,874,Beginner Level,Male,ClassA,1
73,0,Intermediate Level,Male,ClassE,0
90,0,Intermediate Level,Male,ClassE,1
94,944,Beginner Level,Male,ClassE,1
95,0,Intermediate Level,Male,ClassE,1
81,814,Beginner Level,Male,ClassE,1
95,952,Beginner Level,Male,ClassE,1
71,717,Intermediate Level,Male,ClassE,0
78,783,Intermediate Level,Male,ClassE,0
86,866,Expert Level,Male,ClassE,1
82,824,Beginner Level,Male,ClassE,1
86,863,Intermediate Level,Male,ClassB,1
81,812,Intermediate Level,Male,ClassB,1
85,0,Beginner Level,Male,ClassB,1
76,765,Intermediate Level,Male,ClassB,0
41,0,Beginner Level,Male,ClassB,0
88,0,Beginner Level,Male,ClassB,1
89,896,Intermediate Level,Male,ClassB,1
81,812,Intermediate Level,Male,ClassB,1
74,745,Expert Level,Male,ClassB,0
90,903,Beginner Level,Male,ClassB,1
56,0,Intermediate Level,Male,ClassD,0
86,0,Intermediate Level,Male,ClassD,1
81,815,Beginner Level,Male,ClassD,1
54,547,Intermediate Level,Male,ClassD,0
52,524,Beginner Level,Male,ClassD,0
68,0,Beginner Level,Male,ClassD,0
88,884,Intermediate Level,Male,ClassD,1
69,692,Intermediate Level,Male,ClassD,0
54,543,Expert Level,Male,ClassD,0
88,0,Beginner Level,Male,ClassD,1
61,615,Intermediate Level,Male,ClassA,0
57,0,Intermediate Level,Male,ClassA,0
60,0,Beginner Level,Male,ClassA,0
62,627,Intermediate Level,Male,ClassA,0
57,574,Beginner Level,Male,ClassA,0
33,337,Beginner Level,Male,ClassA,0
40,403,Intermediate Level,Male,ClassA,0
44,443,Intermediate Level,Male,ClassA,0
46,0,Expert Level,Male,ClassA,0
65,653,Beginner Level,Male,ClassA,0
89,894,Intermediate Level,Male,ClassE,1
94,945,Intermediate Level,Male,ClassE,1
79,797,Beginner Level,Male,ClassE,0
87,877,Intermediate Level,Male,ClassE,1
74,744,Beginner Level,Male,ClassE,0
89,0,Beginner Level,Male,ClassE,1
81,815,Intermediate Level,Male,ClassE,1
77,0,Intermediate Level,Male,ClassE,0
83,832,Expert Level,Male,ClassE,1
79,796,Beginner Level,Male,ClassE,0
58,586,Intermediate Level,Male,ClassA,0
89,896,Intermediate Level,Male,ClassA,1
45,455,Beginner Level,Male,ClassA,0
59,596,Intermediate Level,Male,ClassA,0
65,0,Beginner Level,Male,ClassA,0
48,0,Beginner Level,Male,ClassA,0
58,584,Intermediate Level,Male,ClassA,0
55,557,Intermediate Level,Male,ClassA,0
45,0,Expert Level,Male,ClassA,0
40,404,Beginner Level,Male,ClassA,0
34,347,Intermediate Level,Female,ClassA,0
65,653,Intermediate Level,Female,ClassA,0
43,0,Beginner Level,Female,ClassA,0
58,0,Intermediate Level,Female,ClassA,0
48,0,Beginner Level,Female,ClassA,0
47,0,Beginner Level,Female,ClassA,0
70,0,Intermediate Level,Female,ClassA,0
73,736,Intermediate Level,Female,ClassA,0
52,526,Expert Level,Female,ClassA,0
58,583,Beginner Level,Female,ClassA,0
86,863,Intermediate Level,Male,ClassA,1
62,624,Intermediate Level,Male,ClassA,0
47,474,Beginner Level,Male,ClassA,0
45,0,Intermediate Level,Male,ClassA,0
55,553,Beginner Level,Male,ClassA,0
89,0,Beginner Level,Male,ClassA,1
47,475,Intermediate Level,Male,ClassA,0
83,0,Intermediate Level,Male,ClassA,1
44,447,Expert Level,Male,ClassA,0
59,597,Beginner Level,Male,ClassA,0
87,876,Intermediate Level,Male,ClassC,1
93,0,Intermediate Level,Male,ClassC,1
68,683,Beginner Level,Male,ClassC,0
88,885,Intermediate Level,Male,ClassC,1
86,0,Beginner Level,Male,ClassC,1
74,744,Beginner Level,Male,ClassC,0
88,887,Intermediate Level,Male,ClassC,1
85,0,Intermediate Level,Male,ClassC,1
63,632,Expert Level,Male,ClassC,0
67,675,Beginner Level,Male,ClassC,0
87,876,Intermediate Level,Female,ClassC,1
60,607,Intermediate Level,Female,ClassC,0
61,0,Beginner Level,Female,ClassC,0
65,656,Intermediate Level,Female,ClassC,0
63,633,Beginner Level,Female,ClassC,0
88,884,Beginner Level,Female,ClassC,1
70,705,Intermediate Level,Female,ClassC,0
61,613,Intermediate Level,Female,ClassC,0
71,716,Expert Level,Female,ClassC,0
67,675,Beginner Level,Female,ClassC,0
45,0,Intermediate Level,Male,ClassA,0
65,655,Intermediate Level,Male,ClassA,0
59,593,Beginner Level,Male,ClassA,0
54,546,Intermediate Level,Male,ClassA,0
76,0,Beginner Level,Male,ClassA,0
62,0,Beginner Level,Male,ClassA,0
62,623,Intermediate Level,Male,ClassA,0
49,493,Intermediate Level,Male,ClassA,0
59,0,Expert Level,Male,ClassA,0
46,0,Beginner Level,Male,ClassA,0
88,884,Intermediate Level,Male,ClassE,1
89,894,Intermediate Level,Male,ClassE,1
75,755,Beginner Level,Male,ClassE,0
81,813,Intermediate Level,Male,ClassE,1
79,794,Beginner Level,Male,ClassE,0
89,0,Beginner Level,Male,ClassE,1
92,926,Intermediate Level,Male,ClassE,1
84,843,Intermediate Level,Male,ClassE,1
84,0,Expert Level,Male,ClassE,1
85,0,Beginner Level,Male,ClassE,1
84,844,Intermediate Level,Male,ClassD,1
67,672,Intermediate Level,Male,ClassD,0
73,733,Beginner Level,Male,ClassD,0
61,614,Intermediate Level,Male,ClassD,0
60,0,Beginner Level,Male,ClassD,0
65,653,Beginner Level,Male,ClassD,0
63,635,Intermediate Level,Male,ClassD,0
71,0,Intermediate Level,Male,ClassD,0
53,0,Expert Level,Male,ClassD,0
52,0,Beginner Level,Male,ClassD,0
75,0,Intermediate Level,Male,ClassA,0
62,0,Intermediate Level,Male,ClassA,0
57,0,Beginner Level,Male,ClassA,0
50,504,Intermediate Level,Male,ClassA,0
41,0,Beginner Level,Male,ClassA,0
55,555,Beginner Level,Male,ClassA,0
69,0,Intermediate Level,Male,ClassA,0
48,486,Intermediate Level,Male,ClassA,0
85,855,Expert Level,Male,ClassA,1
59,0,Beginner Level,Male,ClassA,0
61,613,Intermediate Level,Female,ClassD,0
57,576,Intermediate Level,Female,ClassD,0
65,0,Beginner Level,Female,ClassD,0
64,647,Intermediate Level,Female,ClassD,0
82,824,Beginner Level,Female,ClassD,1
78,786,Beginner Level,Female,ClassD,0
70,704,Intermediate Level,Female,ClassD,0
64,0,Intermediate Level,Female,ClassD,0
59,597,Expert Level,Female,ClassD,0
69,692,Beginner Level,Female,ClassD,0
72,0,Intermediate Level,Male,ClassD,0
85,856,Intermediate Level,Male,ClassD,1
84,844,Beginner Level,Male,ClassD,1
83,833,Intermediate Level,Male,ClassD,1
71,0,Beginner Level,Male,ClassD,0
77,773,Beginner Level,Male,ClassD,0
53,534,Intermediate Level,Male,ClassD,0
79,0,Intermediate Level,Male,ClassD,0
51,516,Expert Level,Male,ClassD,0
83,837,Beginner Level,Male,ClassD,1
79,793,Intermediate Level,Female,ClassE,0
71,716,Intermediate Level,Female,ClassE,0
88,883,Beginner Level,Female,ClassE,1
87,0,Intermediate Level,Female,ClassE,1
75,753,Beginner Level,Female,ClassE,0
85,852,Beginner Level,Female,ClassE,1
71,716,Intermediate Level,Female,ClassE,0
85,853,Intermediate Level,Female,ClassE,1
72,725,Expert Level,Female,ClassE,0
90,903,Beginner Level,Female,ClassE,1
50,503,Intermediate Level,Male,ClassA,0
64,647,Intermediate Level,Male,ClassA,0
69,692,Beginner Level,Male,ClassA,0
43,0,Intermediate Level,Male,ClassA,0
74,0,Beginner Level,Male,ClassA,0
56,563,Beginner Level,Male,ClassA,0
59,594,Intermediate Level,Male,ClassA,0
50,504,Intermediate Level,Male,ClassA,0
49,497,Expert Level,Male,ClassA,0
65,0,Beginner Level,Male,ClassA,0
82,824,Intermediate Level,Male,ClassD,1
56,564,Intermediate Level,Male,ClassD,0
79,792,Beginner Level,Male,ClassD,0
64,0,Intermediate Level,Male,ClassD,0
74,747,Beginner Level,Male,ClassD,0
83,837,Beginner Level,Male,ClassD,1
74,744,Intermediate Level,Male,ClassD,0
52,0,Intermediate Level,Male,ClassD,0
51,0,Expert Level,Male,ClassD,0
82,825,Beginner Level,Male,ClassD,1
62,627,Intermediate Level,Male,ClassA,0
88,883,Intermediate Level,Male,ClassA,1
41,412,Beginner Level,Male,ClassA,0
45,457,Intermediate Level,Male,ClassA,0
55,554,Beginner Level,Male,ClassA,0
77,0,Beginner Level,Male,ClassA,0
79,793,Intermediate Level,Male,ClassA,0
76,767,Intermediate Level,Male,ClassA,0
48,0,Expert Level,Male,ClassA,0
51,0,Beginner Level,Male,ClassA,0
86,0,Intermediate Level,Female,ClassB,1
88,883,Intermediate Level,Female,ClassB,1
86,0,Beginner Level,Female,ClassB,1
97,0,Intermediate Level,Female,ClassB,1
73,736,Beginner Level,Female,ClassB,0
80,805,Beginner Level,Female,ClassB,0
46,466,Intermediate Level,Female,ClassB,0
76,763,Intermediate Level,Female,ClassB,0
81,817,Expert Level,Female,ClassB,1
84,0,Beginner Level,Female,ClassB,1
72,726,Intermediate Level,Male,ClassD,0
89,892,Intermediate Level,Male,ClassD,1
62,0,Beginner Level,Male,ClassD,0
72,0,Intermediate Level,Male,ClassD,0
76,766,Beginner Level,Male,ClassD,0
75,753,Beginner Level,Male,ClassD,0
83,0,Intermediate Level,Male,ClassD,1
82,826,Intermediate Level,Male,ClassD,1
72,726,Expert Level,Male,ClassD,0
58,0,Beginner Level,Male,ClassD,0
67,674,Intermediate Level,Male,ClassD,0
93,933,Intermediate Level,Male,ClassD,1
86,864,Beginner Level,Male,ClassD,1
52,523,Intermediate Level,Male,ClassD,0
84,0,Beginner Level,Male,ClassD,1
85,854,Beginner Level,Male,ClassD,1
67,675,Intermediate Level,Male,ClassD,0
81,815,Intermediate Level,Male,ClassD,1
80,0,Expert Level,Male,ClassD,0
50,502,Beginner Level,Male,ClassD,0
63,0,Intermediate Level,Male,ClassA,0
61,615,Intermediate Level,Male,ClassA,0
80,0,Beginner Level,Male,ClassA,0
43,0,Intermediate Level,Male,ClassA,0
54,545,Beginner Level,Male,ClassA,0
70,0,Beginner Level,Male,ClassA,0
42,425,Intermediate Level,Male,ClassA,0
56,0,Intermediate Level,Male,ClassA,0
64,645,Expert Level,Male,ClassA,0
42,0,Beginner Level,Male,ClassA,0
66,0,Intermediate Level,Male,ClassA,0
52,0,Intermediate Level,Male,ClassA,0
56,0,Beginner Level,Male,ClassA,0
63,635,Intermediate Level,Male,ClassA,0
49,493,Beginner Level,Male,ClassA,0
75,755,Beginner Level,Male,ClassA,0
57,0,Intermediate Level,Male,ClassA,0
45,454,Intermediate Level,Male,ClassA,0
46,465,Expert Level,Male,ClassA,0
57,0,Beginner Level,Male,ClassA,0
76,765,Intermediate Level,Male,ClassB,0
88,884,Intermediate Level,Male,ClassB,1
91,916,Beginner Level,Male,ClassB,1
83,0,Intermediate Level,Male,ClassB,1
81,816,Beginner Level,Male,ClassB,1
72,724,Beginner Level,Male,ClassB,0
43,436,Intermediate Level,Male,ClassB,0
86,0,Intermediate Level,Male,ClassB,1
54,543,Expert Level,Male,ClassB,0
84,845,Beginner Level,Male,ClassB,1
86,0,Intermediate Level,Female,ClassA,1
58,585,Intermediate Level,Female,ClassA,0
36,365,Beginner Level,Female,ClassA,0
82,824,Intermediate Level,Female,ClassA,1
53,534,Beginner Level,Female,ClassA,0
68,683,Beginner Level,Female,ClassA,0
53,0,Intermediate Level,Female,ClassA,0
67,674,Intermediate Level,Female,ClassA,0
75,0,Expert Level,Female,ClassA,0
62,0,Beginner Level,Female,ClassA,0
78,785,Intermediate Level,Male,ClassB,0
71,716,Intermediate Level,Male,ClassB,0
87,876,Beginner Level,Male,ClassB,1
76,764,Intermediate Level,Male,ClassB,0
82,823,Beginner Level,Male,ClassB,1
82,826,Beginner Level,Male,ClassB,1
79,794,Intermediate Level,Male,ClassB,0
86,864,Intermediate Level,Male,ClassB,1
45,454,Expert Level,Male,ClassB,0
71,716,Beginner Level,Male,ClassB,0
42,424,Intermediate Level,Male,ClassA,0
82,826,Intermediate Level,Male,ClassA,1
40,402,Beginner Level,Male,ClassA,0
45,0,Intermediate Level,Male,ClassA,0
53,533,Beginner Level,Male,ClassA,0
52,526,Beginner Level,Male,ClassA,0
69,0,Intermediate Level,Male,ClassA,0
62,625,Intermediate Level,Male,ClassA,0
46,0,Expert Level,Male,ClassA,0
45,456,Beginner Level,Male,ClassA,0
62,623,Intermediate Level,Male,ClassD,0
54,544,Intermediate Level,Male,ClassD,0
83,836,Beginner Level,Male,ClassD,1
88,885,Intermediate Level,Male,ClassD,1
62,625,Beginner Level,Male,ClassD,0
59,594,Beginner Level,Male,ClassD,0
51,0,Intermediate Level,Male,ClassD,0
84,844,Intermediate Level,Male,ClassD,1
77,0,Expert Level,Male,ClassD,0
63,633,Beginner Level,Male,ClassD,0
80,0,Intermediate Level,Female,ClassD,0
56,563,Intermediate Level,Female,ClassD,0
54,0,Beginner Level,Female,ClassD,0
77,774,Intermediate Level,Female,ClassD,0
52,525,Beginner Level,Female,ClassD,0
63,633,Beginner Level,Female,ClassD,0
87,876,Intermediate Level,Female,ClassD,1
58,585,Intermediate Level,Female,ClassD,0
83,0,Expert Level,Female,ClassD,1
77,0,Beginner Level,Female,ClassD,0
91,916,Intermediate Level,Female,ClassC,1
63,636,Intermediate Level,Female,ClassC,0
61,616,Beginner Level,Female,ClassC,0
69,0,Intermediate Level,Female,ClassC,0
87,872,Beginner Level,Female,ClassC,1
61,617,Beginner Level,Female,ClassC,0
85,856,Intermediate Level,Female,ClassC,1
65,654,Intermediate Level,Female,ClassC,0
88,886,Expert Level,Female,ClassC,1
62,625,Beginner Level,Female,ClassC,0
51,0,Intermediate Level,Male,ClassB,0
89,897,Intermediate Level,Male,ClassB,1
